StockNumber,Property Address,City,State,Zip,For Sale Price,PropertyID,Land Area (AC),Latitude,Longitude,Zoning,County Name,Proposed Land Use,Owner Name,Sale Company Name,Sale Company Contact,Sale Company Phone,Sale Company Fax,Last Sale Date,Last Sale Price,In SFHA,Fema Flood Zone,FEMA Map Date,Floodplain Area,% Pop Grwth 2020-2024(5m),% Pop Grwth 2024-2029(5m),% Pop Grwth 2020-2024(10m),% Pop Grwth 2024-2029(10m),2000 Population(3m),2020 Population(3m),2024 Population(3m),2029 Population(3m),2000 Population(5m),2020 Population(5m),2024 Population(5m),2029 Population(5m),2000 Population(10m),2020 Population(10m),2024 Population(10m),2029 Population(10m),2020 Med HH Inc(3m),2024 Avg HH Inc(3m),2024 Med HH Inc(3m),2029 Avg HH Inc(3m),2029 Med HH Inc(3m),2020 Med HH Inc(5m),2024 Avg HH Inc(5m),2024 Med HH Inc(5m),2029 Avg HH Inc(5m),2029 Med HH Inc(5m),2020 Med HH Inc(10m),2024 Avg HH Inc(10m),2024 Med HH Inc(10m),2029 Avg HH Inc(10m),2029 Med HH Inc(10m),"2024 Home Value $1,000,000+(3m)","2024 Home Value $100,000-200,000(3m)","2024 Home Value $200,000-300,000(3m)","2024 Home Value $300,000-400,000(3m)","2024 Home Value $400,000-500,000(3m)","2024 Home Value $500,000-1,000,000(3m)","2024 Home Value <100,000(3m)","2029 Home Value $1,000,000+(3m)","2029 Home Value $100,000-200,000(3m)","2029 Home Value $200,000-300,000(3m)","2029 Home Value $300,000-400,000(3m)","2029 Home Value $400,000-500,000(3m)","2029 Home Value $500,000-1,000,000(3m)","2029 Home Value <100,000(3m)",2024 Median Home Value(3m),2029 Median HH Value(3m),"2024 Home Value $1,000,000+(5m)","2024 Home Value $100,000-200,000(5m)","2024 Home Value $200,000-300,000(5m)","2024 Home Value $300,000-400,000(5m)","2024 Home Value $400,000-500,000(5m)","2024 Home Value $500,000-1,000,000(5m)","2024 Home Value <100,000(5m)","2029 Home Value $1,000,000+(5m)","2029 Home Value $100,000-200,000(5m)","2029 Home Value $200,000-300,000(5m)","2029 Home Value $300,000-400,000(5m)","2029 Home Value $400,000-500,000(5m)","2029 Home Value $500,000-1,000,000(5m)","2029 Home Value <100,000(5m)",2024 Median Home Value(5m),2029 Median HH Value(5m),"2024 Home Value $1,000,000+(10m)","2024 Home Value $100,000-200,000(10m)","2024 Home Value $200,000-300,000(10m)","2024 Home Value $300,000-400,000(10m)","2024 Home Value $400,000-500,000(10m)","2024 Home Value $500,000-1,000,000(10m)","2024 Home Value <100,000(10m)","2029 Home Value $1,000,000+(10m)","2029 Home Value $100,000-200,000(10m)","2029 Home Value $200,000-300,000(10m)","2029 Home Value $300,000-400,000(10m)","2029 Home Value $400,000-500,000(10m)","2029 Home Value $500,000-1,000,000(10m)","2029 Home Value <100,000(10m)",2024 Median Home Value(10m),2029 Median HH Value(10m),% HU Grwth 2020-2024(3m),% HU Grwth 2020-2024(5m),% HU Grwth 2020-2024(10m),date,Market,TotPop_5,Age0_4_5,Age5_9_5,Age10_14_5,Age15_19_5,Age20_24_5,Age25_34_5,Age35_44_5,Age45_54_5,Age55_59_5,Age60_64_5,Age65_74_5,Age75_84_5,Over85_5,TotHHs_5,HHInc0_5,HHInc10_5,HHInc15_5,HHInc25_5,HHInc35_5,HHInc50_5,HHInc75_5,HHInc100_5,HHInc150_5,HHInc200_5,MedianHHInc_5,AvgHHInc_5,InKindergarten_5,InElementary_5,InHighSchool_5,InCollege_5,Disabled_5,DisabledUnder18_5,NonInst18_64_5,Disabled18_64_5,NonInstOver65_5,DisabledElder_5,TotHUs_5,OccHUs_5,OwnerOcc_5,RenterOcc_5,AvgOwnerHHSize_5,AvgRenterHHSize_5,VacHUs_5,VacantForSale_5,VacantForRent_5,VacantSeasonal_5,TotalOwnerUnits_5,OwnerVacRate_5,TotalRentalUnits_5,RenterVacRate_5,PersonsInOwnerUnits_5,PersonsInRenterUnits_5,MobileHomes_5,MobileHomesPerK_5,HvalUnder50_5,Hval50_5,Hval100_5,Hval150_5,Hval200_5,Hval300_5,Hval500_5,HvalOverMillion_5,HvalOver2Million_5,MedianHValue_5,MedianGrossRent_5,AvgGrossRent_5,TotPop_10,Age0_4_10,Age5_9_10,Age10_14_10,Age15_19_10,Age20_24_10,Age25_34_10,Age35_44_10,Age45_54_10,Age55_59_10,Age60_64_10,Age65_74_10,Age75_84_10,Over85_10,TotHHs_10,HHInc0_10,HHInc10_10,HHInc15_10,HHInc25_10,HHInc35_10,HHInc50_10,HHInc75_10,HHInc100_10,HHInc150_10,HHInc200_10,MedianHHInc_10,AvgHHInc_10,InKindergarten_10,InElementary_10,InHighSchool_10,InCollege_10,Disabled_10,DisabledUnder18_10,NonInst18_64_10,Disabled18_64_10,NonInstOver65_10,DisabledElder_10,TotHUs_10,OccHUs_10,OwnerOcc_10,RenterOcc_10,AvgOwnerHHSize_10,AvgRenterHHSize_10,VacHUs_10,VacantForSale_10,VacantForRent_10,VacantSeasonal_10,TotalOwnerUnits_10,OwnerVacRate_10,TotalRentalUnits_10,RenterVacRate_10,PersonsInOwnerUnits_10,PersonsInRenterUnits_10,MobileHomes_10,MobileHomesPerK_10,HvalUnder50_10,Hval50_10,Hval100_10,Hval150_10,Hval200_10,Hval300_10,Hval500_10,HvalOverMillion_10,HvalOver2Million_10,MedianHValue_10,MedianGrossRent_10,AvgGrossRent_10,TotPop_15,Age0_4_15,Age5_9_15,Age10_14_15,Age15_19_15,Age20_24_15,Age25_34_15,Age35_44_15,Age45_54_15,Age55_59_15,Age60_64_15,Age65_74_15,Age75_84_15,Over85_15,TotHHs_15,HHInc0_15,HHInc10_15,HHInc15_15,HHInc25_15,HHInc35_15,HHInc50_15,HHInc75_15,HHInc100_15,HHInc150_15,HHInc200_15,MedianHHInc_15,AvgHHInc_15,InKindergarten_15,InElementary_15,InHighSchool_15,InCollege_15,Disabled_15,DisabledUnder18_15,NonInst18_64_15,Disabled18_64_15,NonInstOver65_15,DisabledElder_15,TotHUs_15,OccHUs_15,OwnerOcc_15,RenterOcc_15,AvgOwnerHHSize_15,AvgRenterHHSize_15,VacHUs_15,VacantForSale_15,VacantForRent_15,VacantSeasonal_15,TotalOwnerUnits_15,OwnerVacRate_15,TotalRentalUnits_15,RenterVacRate_15,PersonsInOwnerUnits_15,PersonsInRenterUnits_15,MobileHomes_15,MobileHomesPerK_15,HvalUnder50_15,Hval50_15,Hval100_15,Hval150_15,Hval200_15,Hval300_15,Hval500_15,HvalOverMillion_15,HvalOver2Million_15,MedianHValue_15,MedianGrossRent_15,AvgGrossRent_15,TotPop_20,Age0_4_20,Age5_9_20,Age10_14_20,Age15_19_20,Age20_24_20,Age25_34_20,Age35_44_20,Age45_54_20,Age55_59_20,Age60_64_20,Age65_74_20,Age75_84_20,Over85_20,TotHHs_20,HHInc0_20,HHInc10_20,HHInc15_20,HHInc25_20,HHInc35_20,HHInc50_20,HHInc75_20,HHInc100_20,HHInc150_20,HHInc200_20,MedianHHInc_20,AvgHHInc_20,InKindergarten_20,InElementary_20,InHighSchool_20,InCollege_20,Disabled_20,DisabledUnder18_20,NonInst18_64_20,Disabled18_64_20,NonInstOver65_20,DisabledElder_20,TotHUs_20,OccHUs_20,OwnerOcc_20,RenterOcc_20,AvgOwnerHHSize_20,AvgRenterHHSize_20,VacHUs_20,VacantForSale_20,VacantForRent_20,VacantSeasonal_20,TotalOwnerUnits_20,OwnerVacRate_20,TotalRentalUnits_20,RenterVacRate_20,PersonsInOwnerUnits_20,PersonsInRenterUnits_20,MobileHomes_20,MobileHomesPerK_20,HvalUnder50_20,Hval50_20,Hval100_20,Hval150_20,Hval200_20,Hval300_20,Hval500_20,HvalOverMillion_20,HvalOver2Million_20,MedianHValue_20,MedianGrossRent_20,AvgGrossRent_20,TotPop_25,Age0_4_25,Age5_9_25,Age10_14_25,Age15_19_25,Age20_24_25,Age25_34_25,Age35_44_25,Age45_54_25,Age55_59_25,Age60_64_25,Age65_74_25,Age75_84_25,Over85_25,TotHHs_25,HHInc0_25,HHInc10_25,HHInc15_25,HHInc25_25,HHInc35_25,HHInc50_25,HHInc75_25,HHInc100_25,HHInc150_25,HHInc200_25,MedianHHInc_25,AvgHHInc_25,InKindergarten_25,InElementary_25,InHighSchool_25,InCollege_25,Disabled_25,DisabledUnder18_25,NonInst18_64_25,Disabled18_64_25,NonInstOver65_25,DisabledElder_25,TotHUs_25,OccHUs_25,OwnerOcc_25,RenterOcc_25,AvgOwnerHHSize_25,AvgRenterHHSize_25,VacHUs_25,VacantForSale_25,VacantForRent_25,VacantSeasonal_25,TotalOwnerUnits_25,OwnerVacRate_25,TotalRentalUnits_25,RenterVacRate_25,PersonsInOwnerUnits_25,PersonsInRenterUnits_25,MobileHomes_25,MobileHomesPerK_25,HvalUnder50_25,Hval50_25,Hval100_25,Hval150_25,Hval200_25,Hval300_25,Hval500_25,HvalOverMillion_25,HvalOver2Million_25,MedianHValue_25,MedianGrossRent_25,AvgGrossRent_25,Nearest_Walmart_Address,Nearest_Walmart_Distance_Miles,Nearest_Walmart_Travel_Time_Minutes,Nearest_Hospital_Address,Nearest_Hospital_Distance_Miles,Nearest_Hospital_Travel_Time_Minutes,Nearest_Park_Address,Nearest_Park_Distance_Miles,Nearest_Park_Travel_Time_Minutes,Home_Affordability,Rent_Affordability,Convenience_Index,Population_Access,Market_Saturation,Composite_Score,Home_Affordability Rank,Home_Affordability Percentile,Rent_Affordability Rank,Rent_Affordability Percentile,Convenience_Index Rank,Convenience_Index Percentile,Population_Access Rank,Population_Access Percentile,Market_Saturation Rank,Market_Saturation Percentile,Composite_Score Rank,Composite_Score Percentile
NY-00001,8600 Alleghany Rd,Corfu,NY,14036-9700,,20964330.0,210.0,42.9976205,-78.4096082,Interchange,Genesee,,,Cushman and Wakefield/Pyramid Brokerage Company,Richard Ryall Ledyard,7168527500.0,7168520890.0,,,No,,,,-3.2,-1.8,0.2,-0.8,"3,191.0","3,028.0","2,918.0","2,858.0","8,974.0","8,475.0","8,203.0","8,054.0","36,655.0","35,949.0","36,021.0","35,740.0","74,228.0","90,500.0","72,394.0","91,070.0","71,208.0","65,539.0","82,177.0","64,781.0","82,142.0","64,247.0","69,267.0","86,583.0",70311.0,"86,488.0","69,864.0",2.0,419.0,189.0,23.0,104.0,23.0,234.0,2.0,409.0,186.0,23.0,103.0,23.0,229.0,"162,768.0","163,202.0",2.0,"1,075.0",575.0,244.0,173.0,103.0,608.0,2.0,"1,052.0",565.0,240.0,170.0,103.0,597.0,"172,743.0","172,956.0",87.0,"3,663.0","3,081.0","1,233.0",950.0,674.0,"2,014.0",86.0,"3,613.0","3,051.0","1,225.0",957.0,681.0,"1,984.0",205647.0,"206,604.0",-3.5,-3.4,-0.2,2025-03-26,Upstate NY,9398.0,369.0,451.6,646.2,532.3,263.5,1022.3,1179.6,1161.0,769.9,978.1,1256.6,522.4,245.2,4059.0,123.0,93.0,342.0,248.0,467.0,740.0,654.0,865.0,299.0,229.0,74825.0,86751.0,143.0,775.0,486.0,282.0,1164.0,68.0,5422.0,536.0,2024.0,560.0,4422.0,4059.0,3138.0,921.0,2.441,1.886,362.0,63.0,3.0,85.0,3229.0,1.948,924.0,0.366,7654.0,1734.0,393.0,89.0,206.0,317.0,732.0,480.0,810.0,473.0,111.0,7.0,3.0,185696.0,805.0,858.0,37575.0,1957.9,1866.6,2353.4,2008.7,1373.0,4074.0,4605.5,4169.7,3035.5,3550.1,5033.5,2453.4,1094.1,15306.0,445.0,431.0,1047.0,1113.0,1650.0,2576.0,2178.0,3321.0,1352.0,1192.0,80306.0,95931.0,400.0,3102.0,1926.0,1151.0,4713.0,256.0,20325.0,2202.0,8131.0,2255.0,16313.0,15306.0,12452.0,2854.0,2.486,1.822,1007.0,209.0,50.0,232.0,12717.0,1.641,2903.0,1.712,30953.0,5194.0,1693.0,104.0,837.0,1006.0,1973.0,2180.0,3422.0,2334.0,628.0,46.0,26.0,211943.0,858.0,927.0,150768.0,7373.5,8199.3,9038.8,7886.5,6963.6,17040.0,18791.0,18949.9,12158.2,12228.8,18080.9,9598.2,4459.3,62377.0,1738.0,1921.0,3527.0,4418.0,6082.0,9779.0,7860.0,12400.0,6961.0,7691.0,91564.0,111814.0,1878.0,13108.0,7153.0,5396.0,18786.0,1464.0,84184.0,8467.0,30780.0,8855.0,65514.0,62377.0,49022.0,13356.0,2.482,1.773,3137.0,311.0,446.0,773.0,49616.0,0.628,13807.0,3.227,121647.0,23675.0,2811.0,43.0,2019.0,3361.0,6188.0,7118.0,12576.0,11706.0,5519.0,368.0,166.0,262590.0,1072.0,1136.0,443608.0,21869.5,23995.6,25150.8,27152.5,25837.5,53962.7,53824.1,53034.3,32776.7,33097.6,52360.4,27790.8,12755.1,185023.0,6787.0,4869.0,11119.0,12912.0,19069.0,28927.0,24242.0,36740.0,19529.0,20829.0,87639.0,107579.0,5044.0,37689.0,19644.0,29114.0,53856.0,4232.0,252961.0,23795.0,89696.0,25828.0,194492.0,185023.0,139321.0,45702.0,2.443,1.867,9469.0,822.0,1628.0,1358.0,141126.0,0.582,47532.0,3.425,340293.0,85336.0,6600.0,34.0,5961.0,9866.0,18317.0,23799.0,38171.0,31094.0,10750.0,994.0,370.0,243614.0,1119.0,1193.0,1005037.0,53995.4,56575.8,56694.9,59371.3,64044.6,141663.9,122853.3,117068.8,71912.4,71590.3,112339.8,52840.6,24086.2,431157.0,24065.0,18093.0,31639.0,33598.0,49152.0,70096.0,56355.0,74546.0,36860.0,36754.0,75675.0,93495.0,11191.0,87389.0,44670.0,67154.0,135713.0,11403.0,594632.0,68594.0,184077.0,55717.0,463988.0,431157.0,286641.0,144516.0,2.414,1.964,32831.0,1905.0,5463.0,3287.0,290573.0,0.656,150962.0,3.619,691833.0,283581.0,10311.0,22.0,15047.0,27918.0,44393.0,52513.0,76180.0,49341.0,18402.0,2171.0,675.0,220662.0,1042.0,1105.0,"2500 Walden Ave, Cheektowaga",24.06,26.5,"2157 Main Street, Buffalo",25.42,26.9,"10296 State Road, Glenwood",41.66,55.58,-12102.0,0.1405,25.52,519485,2.3,0.21,85,12,94,2,60,38,79,18,73,24,92,4
NY-00002,6608 Crosby Rd,Alabama,NY,14013,,9477940.0,310.0,43.0927429,-78.4067356,TD,Genesee,"Commercial, Distribution, Hold for Development, Industrial, Industrial Live/Work Unit, Industrial Park, Master Planned Community, Medical, Mixed Use, Office, Office Park, Open Space, R&D, Retail Warehouse, Warehouse",,Genesee County Economic Development Center,Chris Suozzi,5853434866.0,5853430848.0,,,No,,,,2.8,-0.7,-1.6,-1.5,"1,282.0",946.0,995.0,992.0,"3,400.0","2,751.0","2,829.0","2,808.0","34,661.0","32,730.0","32,202.0","31,719.0","63,088.0","73,525.0","66,021.0","72,750.0","66,400.0","64,149.0","77,923.0","66,609.0","77,869.0","66,947.0","61,674.0","77,846.0",62408.0,"77,784.0","62,060.0",4.0,155.0,45.0,7.0,2.0,5.0,117.0,4.0,155.0,45.0,7.0,2.0,5.0,117.0,"132,580.0","132,580.0",6.0,405.0,145.0,28.0,59.0,24.0,289.0,6.0,402.0,144.0,28.0,58.0,24.0,286.0,"146,666.0","146,766.0",88.0,"3,464.0","1,770.0",820.0,483.0,316.0,"3,065.0",86.0,"3,407.0","1,749.0",805.0,484.0,317.0,"3,011.0",155946.0,"156,310.0",5.3,2.6,-1.7,2025-03-26,Upstate NY,3017.0,105.5,176.0,246.6,206.0,129.9,306.8,424.6,362.2,285.2,236.4,324.7,157.5,55.8,1218.0,40.0,17.0,112.0,77.0,94.0,230.0,206.0,308.0,89.0,46.0,80018.0,89089.0,95.0,266.0,158.0,128.0,358.0,15.0,1775.0,168.0,537.0,175.0,1262.0,1218.0,1028.0,190.0,2.519,2.126,44.0,6.0,0.0,12.0,1043.0,0.598,190.0,0.0,2591.0,403.0,97.0,77.0,50.0,166.0,227.0,171.0,189.0,172.0,47.0,3.0,2.0,175293.0,829.0,848.0,33852.0,1671.0,1884.1,2399.5,1845.6,1598.8,4123.2,3987.8,4232.6,2735.6,2851.5,4040.0,1852.7,629.9,14114.0,531.0,328.0,1079.0,1140.0,1608.0,2466.0,2157.0,2973.0,1122.0,710.0,74445.0,86146.0,424.0,3149.0,1800.0,1070.0,4215.0,236.0,19633.0,2170.0,6379.0,1809.0,15207.0,14114.0,10800.0,3313.0,2.457,2.039,1093.0,167.0,16.0,191.0,11093.0,1.508,3343.0,0.486,26524.0,6750.0,1186.0,78.0,753.0,1882.0,2312.0,1747.0,2271.0,1438.0,344.0,46.0,7.0,172163.0,852.0,901.0,131321.0,5827.9,7128.5,8659.0,6605.3,6608.8,15564.6,16211.0,17104.9,10596.5,10384.3,15955.0,7385.2,3289.6,54708.0,1959.0,1718.0,3624.0,4461.0,6139.0,8268.0,7328.0,10238.0,5870.0,5102.0,82385.0,102311.0,1507.0,11989.0,6166.0,4327.0,17579.0,1399.0,74875.0,8926.0,25463.0,7254.0,58279.0,54708.0,41316.0,13391.0,2.466,1.848,3571.0,359.0,344.0,593.0,41995.0,0.855,13771.0,2.495,101882.0,24746.0,4333.0,74.0,2952.0,5238.0,6843.0,6518.0,8968.0,6900.0,3477.0,294.0,125.0,218732.0,895.0,957.0,333193.0,16542.6,18276.1,19815.2,19248.4,17436.1,37829.3,40983.4,41377.4,26019.6,25228.9,40400.5,20466.4,9569.1,137615.0,4869.0,4008.0,8158.0,9850.0,13827.0,21016.0,17426.0,26958.0,15071.0,16433.0,89594.0,109335.0,4002.0,29136.0,15022.0,17693.0,41690.0,3346.0,187374.0,19347.0,67904.0,18996.0,146356.0,137615.0,105733.0,31883.0,2.457,1.879,8741.0,727.0,1211.0,1846.0,107170.0,0.679,33202.0,3.649,259755.0,59906.0,6810.0,47.0,5317.0,9194.0,14151.0,16186.0,26860.0,24105.0,8939.0,715.0,267.0,242624.0,1120.0,1192.0,765691.0,40276.0,42294.4,43497.9,47151.3,49411.2,101271.5,92617.2,89856.4,56190.1,54918.3,86873.4,42159.5,19173.4,323232.0,15591.0,11214.0,21443.0,24182.0,36434.0,52992.0,43057.0,59072.0,29952.0,29297.0,79408.0,97408.0,8407.0,65679.0,34363.0,54249.0,99062.0,8267.0,448766.0,48033.0,144162.0,42762.0,344271.0,323232.0,229822.0,93410.0,2.423,1.963,21039.0,1509.0,3278.0,3046.0,232693.0,0.649,97533.0,3.361,556821.0,183325.0,9425.0,27.0,11166.0,21446.0,35738.0,42379.0,62547.0,41175.0,13433.0,1403.0,535.0,219426.0,1066.0,1126.0,"886 Niagara Fls Blvd, North Tonawanda",28.12,39.98,"2157 Main Street, Buffalo",31.98,35.3,"Casey Road, Basom",2.32,3.52,-28423.0,0.1304,57.87,402107,2.25,0.22,89,7,95,1,11,89,89,7,86,11,91,5
NY-00003,135 W Main St,Honeoye Falls,NY,14472,,5736133.0,276.0,42.953605,-77.6017551,C,Monroe,Commercial,,LLD Enterprises,David Dworkin,5852443575.0,5854733555.0,,,No,"Area of moderate flood hazard, usually the area between the limits of the 100-year and 500-year floods.",01/01/1900,100-year and 500-year Floodplain,-2.8,-1.5,-1.2,-1.2,"6,697.0","7,038.0","7,010.0","6,934.0","13,949.0","14,630.0","14,216.0","14,004.0","98,434.0","113,049.0","111,669.0","110,362.0","89,876.0","111,158.0","92,214.0","110,169.0","92,512.0","89,183.0","112,040.0","91,697.0","111,445.0","92,072.0","87,267.0","115,039.0",90106.0,"115,292.0","90,061.0",0.0,686.0,640.0,327.0,242.0,98.0,118.0,0.0,680.0,630.0,322.0,238.0,96.0,117.0,"239,296.0","238,809.0",4.0,"1,548.0","1,331.0",714.0,472.0,217.0,290.0,4.0,"1,529.0","1,305.0",698.0,461.0,213.0,285.0,"233,809.0","233,218.0",192.0,"11,924.0","8,474.0","4,479.0","2,644.0","2,087.0","1,684.0",191.0,"11,765.0","8,343.0","4,412.0","2,614.0","2,064.0","1,654.0",225183.0,"225,201.0",0.1,-2.6,-1.4,2025-03-26,Upstate NY,14752.0,784.6,804.4,813.4,1036.4,666.8,943.7,1975.8,2107.0,1249.7,1184.3,1906.8,855.7,423.4,5898.0,188.0,235.0,250.0,300.0,524.0,716.0,750.0,1136.0,724.0,1076.0,104418.0,130413.0,162.0,1234.0,798.0,779.0,1755.0,109.0,8309.0,640.0,3173.0,1006.0,6112.0,5898.0,4798.0,1099.0,2.6,1.756,215.0,0.0,3.0,79.0,4819.0,0.0,1103.0,0.302,12485.0,1914.0,390.0,64.0,267.0,165.0,401.0,615.0,1595.0,1309.0,374.0,52.0,20.0,265546.0,1061.0,1067.0,110949.0,5031.1,5933.1,6180.5,9658.1,8817.1,11417.9,12543.2,13998.8,8306.6,7817.5,12499.2,6070.0,2676.1,42563.0,1460.0,996.0,2009.0,2306.0,3303.0,5894.0,5591.0,8342.0,5386.0,7277.0,107723.0,131352.0,1116.0,9516.0,4869.0,12865.0,12934.0,1263.0,65411.0,5966.0,21117.0,5705.0,44730.0,42563.0,33014.0,9549.0,2.577,2.045,2166.0,21.0,396.0,506.0,33081.0,0.063,10082.0,3.923,85103.0,19456.0,1215.0,27.0,1089.0,909.0,2968.0,6165.0,9887.0,8523.0,3154.0,199.0,121.0,270765.0,1286.0,1346.0,436005.0,21070.8,22817.2,24847.9,31111.2,32014.1,60730.4,53166.9,50637.4,31984.4,28318.5,46374.6,22570.0,10361.8,183834.0,8720.0,7032.0,11560.0,13289.0,18816.0,29363.0,22530.0,32356.0,17989.0,22179.0,85492.0,108430.0,4514.0,36999.0,19786.0,39789.0,57435.0,5529.0,262719.0,30573.0,76491.0,21332.0,197520.0,183834.0,114271.0,69562.0,2.436,1.957,13686.0,573.0,4279.0,2152.0,115210.0,0.498,74962.0,5.709,278372.0,136063.0,3819.0,19.0,4580.0,7153.0,14569.0,21955.0,32646.0,24374.0,7806.0,861.0,327.0,236547.0,1178.0,1256.0,779181.0,41181.6,42330.0,46605.7,53016.5,52517.1,105806.4,94846.1,92096.7,55013.8,52846.7,82920.7,40799.0,19200.7,328198.0,16189.0,12683.0,22929.0,24434.0,35702.0,53743.0,42365.0,56664.0,30848.0,32641.0,80062.0,101079.0,8399.0,69665.0,37372.0,58045.0,111406.0,11100.0,462426.0,57997.0,138580.0,42309.0,352354.0,328198.0,209003.0,119195.0,2.438,2.02,24156.0,988.0,6989.0,3869.0,210848.0,0.468,127794.0,5.469,509626.0,240597.0,6497.0,18.0,8589.0,17141.0,35750.0,44900.0,54185.0,35985.0,10691.0,1226.0,536.0,213284.0,1144.0,1224.0,920632.0,47712.5,50470.6,55524.7,60845.0,60193.6,122492.3,111984.2,109950.1,64598.8,64184.2,100887.8,49231.9,22556.0,386944.0,18686.0,14115.0,26212.0,28248.0,42304.0,63254.0,50708.0,69057.0,36680.0,37681.0,80405.0,100958.0,9810.0,82954.0,43994.0,64750.0,130836.0,12988.0,542922.0,67035.0,167600.0,50813.0,415511.0,386944.0,254736.0,132208.0,2.45,2.002,28567.0,1107.0,7573.0,5057.0,257037.0,0.431,141707.0,5.344,624078.0,264468.0,9034.0,22.0,10774.0,20729.0,43876.0,55139.0,67130.0,42697.0,12240.0,1482.0,669.0,210539.0,1134.0,1210.0,"1200 Marketplace Dr, Rochester",12.81,18.85,"601 Elmwood Avenue 1st FL, 1-1345, Rochester",17.24,24.25,"95 Douglas Road, Honeoye Falls",6.64,12.27,-19929.0,0.1653,76.73,818838,2.21,0.37,87,9,61,37,4,97,42,57,91,5,60,38
